time,x_true,y_true,yaw_true,nkf_x,nkf_y,nkf_yaw,ekf_x,ekf_y,ekf_yaw,ukf_x,ukf_y,ukf_yaw,nkf_xy_error,nkf_yaw_error,ekf_xy_error,ekf_yaw_error,ukf_xy_error,ukf_yaw_error
0.512,4.37701,2.45718,-2.2855,4.35733,2.43321,-2.20874,4.35727,2.43313,-2.20874,4.35733,2.43321,-2.20874,0.0310101,0.0767581,0.0311115,0.0767581,0.0310105,0.0767581
0.537,4.37668,2.45692,-2.2831,4.35702,2.43279,-2.20693,4.35696,2.43271,-2.20693,4.35702,2.43279,-2.20693,0.0311243,0.0761711,0.0312285,0.0761711,0.0311247,0.0761711
0.563,4.37551,2.45576,-2.2725,4.35473,2.42966,-2.19363,4.35465,2.42956,-2.19363,4.35473,2.42966,-2.19363,0.0333566,0.0788741,0.0334823,0.0788741,0.0333571,0.0788741
0.614,4.37394,2.45381,-2.2548,4.35123,2.42475,-2.17319,4.35112,2.42462,-2.17319,4.35122,2.42474,-2.17319,0.0368905,0.081607,0.0370535,0.081607,0.0368913,0.081607
0.695,4.37134,2.45075,-2.2382,4.3493,2.42192,-2.16179,4.34918,2.42177,-2.16179,4.34929,2.42192,-2.16179,0.0362874,0.076409,0.0364787,0.076409,0.0362884,0.076409
0.746,4.36921,2.44827,-2.2256,4.34695,2.41839,-2.14788,4.34681,2.41821,-2.14788,4.34695,2.41839,-2.14788,0.0372635,0.0777221,0.0374919,0.0777221,0.0372648,0.0777221
0.78,4.36743,2.44644,-2.2095,4.34533,2.4159,-2.13816,4.34517,2.41569,-2.13816,4.34533,2.4159,-2.13816,0.0376981,0.0713421,0.0379543,0.0713421,0.0376996,0.0713421
0.838,4.36704,2.44599,-2.2078,4.34379,2.41347,-2.12881,4.34362,2.41324,-2.12881,4.34379,2.41347,-2.12881,0.0399716,0.0789931,0.0402574,0.0789931,0.0399734,0.0789931
0.869,4.36533,2.44375,-2.2026,4.34336,2.41279,-2.1262,4.34319,2.41255,-2.1262,4.34336,2.41279,-2.1262,0.0379613,0.0764001,0.0382557,0.0764001,0.0379632,0.0764001
0.889,4.36482,2.44311,-2.2009,4.34167,2.41005,-2.11582,4.34148,2.40978,-2.11582,4.34167,2.41005,-2.11582,0.0403633,0.085078,0.0406922,0.085078,0.0403654,0.085078
0.92,4.36274,2.44052,-2.1928,4.34114,2.40917,-2.11253,4.34094,2.40889,-2.11253,4.34114,2.40917,-2.11253,0.0380675,0.0802681,0.0384077,0.0802681,0.0380697,0.0802681
0.94,4.36237,2.43994,-2.1907,4.34057,2.40823,-2.10902,4.34037,2.40794,-2.10902,4.34057,2.40823,-2.10902,0.0384727,0.081684,0.0388252,0.081684,0.038475,0.081684
0.951,4.3609,2.43748,-2.1796,4.33904,2.40565,-2.0995,4.33882,2.40534,-2.0995,4.33904,2.40565,-2.0995,0.0386143,0.0800961,0.0390006,0.0800961,0.0386169,0.0800961
1.002,4.36062,2.43708,-2.1772,4.33827,2.40433,-2.09464,4.33804,2.40399,-2.09464,4.33826,2.40432,-2.09464,0.0396544,0.0825591,0.0400589,0.0825591,0.0396571,0.0825591
1.012,4.3586,2.43496,-2.1633,4.33692,2.40198,-2.08617,4.33667,2.40162,-2.08617,4.33691,2.40198,-2.08617,0.0394648,0.077132,0.0399018,0.077132,0.0394678,0.077132
1.063,4.35815,2.43453,-2.1603,4.33541,2.39931,-2.07663,4.33514,2.39891,-2.07663,4.33541,2.3993,-2.07663,0.0419311,0.0836661,0.0424067,0.0836661,0.0419344,0.0836661
1.094,4.3563,2.4321,-2.1501,4.33389,2.39656,-2.06696,4.33361,2.39613,-2.06696,4.33389,2.39655,-2.06696,0.0420202,0.0831411,0.0425364,0.0831411,0.0420237,0.0831411
1.145,4.3538,2.42827,-2.1361,4.33285,2.39463,-2.06027,4.33255,2.39417,-2.06027,4.33285,2.39463,-2.06027,0.0396259,0.075825,0.0401717,0.075825,0.0396295,0.075825
1.166,4.35337,2.42765,-2.1335,4.33152,2.39211,-2.05171,4.3312,2.39162,-2.05171,4.33152,2.39211,-2.05171,0.0417125,0.0817931,0.0422973,0.0817931,0.0417164,0.0817931
1.206,4.35216,2.42556,-2.1243,4.33011,2.3894,-2.04251,4.32977,2.38886,-2.04251,4.3301,2.38939,-2.04251,0.0423545,0.0817911,0.0429828,0.0817911,0.0423587,0.0817911
1.258,4.35033,2.42258,-2.1103,4.32898,2.38718,-2.03513,4.32863,2.38662,-2.03513,4.32898,2.38718,-2.03513,0.0413399,0.075173,0.0420049,0.075173,0.0413443,0.075173
1.288,4.34992,2.42201,-2.1083,4.32776,2.38472,-2.02696,4.32739,2.38412,-2.02696,4.32776,2.38472,-2.02696,0.0433719,0.0813371,0.044078,0.0813371,0.0433765,0.0813371
1.319,4.34818,2.41908,-2.0997,4.3265,2.38214,-2.0184,4.3261,2.3815,-2.0184,4.32649,2.38214,-2.0184,0.0428361,0.0812971,0.0435862,0.0812971,0.0428409,0.0812971
1.35,4.34783,2.41854,-2.098,4.3264,2.38195,-2.01776,4.32601,2.3813,-2.01776,4.3264,2.38194,-2.01776,0.0424051,0.0802391,0.0431586,0.0802391,0.0424099,0.0802391
1.36,4.34603,2.41582,-2.0862,4.32501,2.37903,-2.00824,4.32459,2.37834,-2.00824,4.32501,2.37902,-2.00824,0.042374,0.077955,0.0431787,0.077955,0.0423791,0.077955
1.398,4.34375,2.41246,-2.0679,4.32306,2.37487,-1.99474,4.32261,2.37411,-1.99474,4.32306,2.37486,-1.99474,0.0429118,0.0731591,0.0437924,0.0731591,0.0429172,0.0731591
1.462,4.34262,2.40986,-2.0576,4.32153,2.37147,-1.98377,4.32105,2.37065,-1.98377,4.32153,2.37146,-1.98377,0.0438015,0.0738311,0.0447517,0.0738311,0.0438073,0.0738311
1.514,4.34227,2.40931,-2.0555,4.32052,2.36918,-1.97638,4.32003,2.36831,-1.97638,4.32052,2.36917,-1.97638,0.0456474,0.079116,0.0466477,0.079116,0.0456535,0.079116
1.549,4.34008,2.40574,-2.0474,4.31985,2.3676,-1.97132,4.31934,2.3667,-1.97132,4.31984,2.36759,-1.97132,0.0431742,0.0760801,0.0442097,0.0760801,0.0431805,0.0760801
1.595,4.33973,2.40487,-2.0475,4.31871,2.3649,-1.96668,4.31817,2.36394,-1.96668,4.31871,2.36489,-1.96668,0.0451677,0.080822,0.0462647,0.080822,0.0451743,0.080822
1.646,4.3378,2.40052,-2.0522,4.31765,2.36236,-1.96668,4.31709,2.36135,-1.96668,4.31765,2.36236,-1.96668,0.0431478,0.085522,0.044304,0.085522,0.0431547,0.085522
1.667,4.33615,2.39846,-2.0501,4.31733,2.3616,-1.96668,4.31677,2.36057,-1.96668,4.31733,2.36159,-1.96668,0.0413845,0.083422,0.0425584,0.083422,0.0413915,0.083422
1.687,4.3358,2.3981,-2.0499,4.31679,2.36031,-1.96668,4.31622,2.35925,-1.96668,4.31679,2.3603,-1.96668,0.0423057,0.083222,0.04351,0.083222,0.0423128,0.083222
1.738,4.33482,2.39495,-2.0543,4.30706,2.36008,-2.11674,4.30929,2.36007,-1.99646,4.30696,2.36017,-2.11896,0.0445639,0.0624431,0.043226,0.057839,0.0445629,0.0646607
1.779,4.33266,2.39073,-2.0476,4.30585,2.35809,-2.11674,4.30832,2.35794,-1.99646,4.30574,2.35817,-2.11896,0.0422407,0.0691431,0.0408363,0.051139,0.0422427,0.0713607
1.82,4.33061,2.38843,-2.046,4.30388,2.35485,-2.11674,4.30676,2.35448,-1.99646,4.30377,2.35494,-2.11896,0.0429152,0.0707431,0.0414877,0.049539,0.0429168,0.0729607
1.891,4.33002,2.38452,-2.0516,4.30183,2.35147,-2.11674,4.30512,2.35087,-1.99646,4.30171,2.35156,-2.11896,0.0434387,0.0651431,0.0418609,0.055139,0.0434473,0.0673607
1.974,4.3269,2.38042,-2.0454,4.3038,2.35015,-2.01756,4.30234,2.34878,-1.9993,4.30338,2.35077,-2.01615,0.0380775,0.0278393,0.0400511,0.0460965,0.0378411,0.0292535
1.992,4.32509,2.37726,-2.0453,4.30208,2.34656,-2.01756,4.30068,2.34516,-1.9993,4.30167,2.34718,-2.01615,0.0383672,0.0277393,0.0403243,0.0459965,0.0381233,0.0291535
2.063,4.32475,2.37361,-2.0542,4.30048,2.34321,-2.01756,4.29914,2.34178,-1.9993,4.30007,2.34383,-2.01615,0.0388953,0.0366393,0.0408504,0.0548965,0.038672,0.0380535
2.101,4.32437,2.37296,-2.0545,4.3004,2.34304,-2.01756,4.29906,2.34161,-1.9993,4.29999,2.34366,-2.01615,0.0383367,0.0369393,0.0402918,0.0551965,0.0381148,0.0383535
2.124,4.32134,2.3704,-2.0453,4.2989,2.33993,-2.01756,4.29762,2.33846,-1.9993,4.2985,2.34054,-2.01615,0.0378398,0.0277393,0.0397842,0.0459965,0.0375882,0.0291535
2.212,4.32003,2.36697,-2.0465,4.3037,2.34291,-2.03511,4.29493,2.33875,-2.01415,4.30335,2.34383,-2.03506,0.029073,0.0113858,0.0377679,0.0323492,0.0285206,0.011439
2.236,4.32018,2.36627,-2.0496,4.30273,2.34097,-2.03511,4.294,2.33679,-2.01415,4.30238,2.34189,-2.03506,0.0307314,0.0144858,0.0394289,0.0354492,0.0301843,0.014539
2.256,4.31929,2.36336,-2.0568,4.30223,2.33998,-2.03511,4.29352,2.33578,-2.01415,4.30188,2.34089,-2.03506,0.0289487,0.0216858,0.03775,0.0426492,0.0284244,0.021739
2.287,4.31871,2.36268,-2.056,4.30123,2.33798,-2.03511,4.29256,2.33376,-2.01415,4.30088,2.3389,-2.03506,0.0302553,0.0208858,0.0389831,0.0418492,0.0297184,0.020939
2.327,4.31526,2.35966,-2.0455,4.29984,2.33521,-2.03511,4.29123,2.33096,-2.01415,4.2995,2.33613,-2.03506,0.0289027,0.0103858,0.0374292,0.0313492,0.0283232,0.010439
2.388,4.31474,2.35683,-2.0486,4.29852,2.33257,-2.03511,4.28996,2.32829,-2.01415,4.29817,2.33348,-2.03506,0.0291834,0.0134858,0.0377963,0.0344492,0.0286252,0.013539
2.459,4.31105,2.35037,-2.0481,4.29962,2.33182,-2.04113,4.28717,2.32534,-2.0216,4.29929,2.33285,-2.04099,0.0217909,0.00697489,0.0345927,0.0265001,0.0211007,0.00710594
2.509,4.30959,2.34625,-2.0489,4.29876,2.33013,-2.04113,4.28634,2.32364,-2.0216,4.29844,2.33116,-2.04099,0.0194192,0.00777489,0.0324292,0.0273001,0.0187646,0.00790594
2.56,4.30958,2.34562,-2.0506,4.2981,2.32883,-2.04113,4.28571,2.32232,-2.0216,4.29777,2.32986,-2.04099,0.0203482,0.00947489,0.0333643,0.0290001,0.0196999,0.00960594
2.57,4.30929,2.34335,-2.0557,4.29705,2.32676,-2.04113,4.2847,2.32024,-2.0216,4.29673,2.32779,-2.04099,0.0206172,0.0145749,0.0337545,0.0341001,0.0200005,0.0147059
2.6,4.30899,2.34282,-2.0558,4.29677,2.32622,-2.04113,4.28443,2.31969,-2.0216,4.29645,2.32725,-2.04099,0.0206112,0.0146749,0.0337398,0.0342001,0.0199931,0.0148059
2.621,4.30606,2.34011,-2.0483,4.29564,2.324,-2.04113,4.28334,2.31744,-2.0216,4.29532,2.32502,-2.04099,0.0191877,0.00717489,0.0320987,0.0267001,0.0185181,0.00730594
2.687,4.30551,2.33946,-2.0469,4.29713,2.32463,-2.04409,4.28264,2.31627,-2.02739,4.29681,2.32571,-2.04393,0.0170381,0.00280615,0.0325689,0.0195126,0.016275,0.00296718
2.722,4.30441,2.33333,-2.0575,4.29535,2.32115,-2.04409,4.28092,2.31277,-2.02739,4.29503,2.32223,-2.04393,0.0151736,0.0134062,0.0312145,0.0301126,0.0145256,0.0135672
2.783,4.30091,2.3303,-2.0482,4.29377,2.31806,-2.04409,4.27939,2.30965,-2.02739,4.29345,2.31914,-2.04393,0.0141678,0.00410615,0.0298279,0.0208126,0.0134212,0.00426718
2.823,4.29954,2.32727,-2.0484,4.2924,2.31539,-2.04409,4.27806,2.30695,-2.02739,4.29208,2.31647,-2.04393,0.013862,0.00430615,0.0295693,0.0210126,0.013127,0.00446718
2.884,4.29959,2.32659,-2.0503,4.2915,2.31363,-2.04409,4.27719,2.30517,-2.02739,4.29118,2.31471,-2.04393,0.0152755,0.00620615,0.030992,0.0229126,0.0145527,0.00636718
2.925,4.29948,2.32377,-2.0561,4.29282,2.31388,-2.04469,4.27668,2.30361,-2.03034,4.29249,2.315,-2.04448,0.0119297,0.0114132,0.030444,0.0257551,0.0112232,0.0116229
2.94,4.29912,2.32314,-2.0562,4.29273,2.31372,-2.04469,4.2766,2.30345,-2.03034,4.2924,2.31484,-2.04448,0.0113811,0.0115132,0.0299182,0.0258551,0.0106784,0.0117229
2.945,4.29671,2.32107,-2.0529,4.29224,2.31276,-2.04469,4.27612,2.30248,-2.03034,4.29191,2.31388,-2.04448,0.00943776,0.00821324,0.0277437,0.0225551,0.00864784,0.00842291
2.975,4.29609,2.32061,-2.0518,4.29123,2.31079,-2.04469,4.27513,2.30049,-2.03034,4.2909,2.3119,-2.04448,0.0109622,0.00711324,0.0290527,0.0214551,0.0101373,0.00732291
3.006,4.29466,2.31796,-2.0498,4.2906,2.30956,-2.04469,4.27452,2.29925,-2.03034,4.29027,2.31068,-2.04448,0.00932832,0.00511324,0.0274856,0.0194551,0.0085017,0.00532291
3.046,4.29463,2.31731,-2.0503,4.28956,2.30754,-2.04469,4.27352,2.29722,-2.03034,4.28924,2.30866,-2.04448,0.0110016,0.00561324,0.0291437,0.0199551,0.0101927,0.00582291
3.097,4.29416,2.31409,-2.0551,4.28809,2.30466,-2.04469,4.27208,2.29431,-2.03034,4.28776,2.30578,-2.04448,0.0112209,0.0104132,0.0296493,0.0247551,0.0104964,0.0106229
3.114,4.29231,2.31201,-2.0541,4.28782,2.30414,-2.04469,4.27182,2.29378,-2.03034,4.28749,2.30525,-2.04448,0.00906661,0.00941324,0.0274276,0.0237551,0.00830101,0.00962291
3.164,4.28966,2.30899,-2.0465,4.28768,2.30214,-2.04649,4.27053,2.29055,-2.03268,4.28734,2.30328,-2.04626,0.00712253,1.06639e-05,0.0265599,0.0138156,0.00616262,0.000239205
3.208,4.28905,2.30499,-2.0538,4.28687,2.30057,-2.04649,4.26974,2.28897,-2.03268,4.28653,2.3017,-2.04626,0.00492519,0.00731066,0.0250843,0.0211156,0.00413964,0.00753921
3.239,4.28906,2.30442,-2.0557,4.2859,2.29871,-2.04649,4.26881,2.28709,-2.03268,4.28557,2.29984,-2.04626,0.00653107,0.00921066,0.0266588,0.0230156,0.00576573,0.00943921
3.269,4.28763,2.30221,-2.0555,4.28479,2.29654,-2.04649,4.26772,2.28491,-2.03268,4.28445,2.29767,-2.04626,0.00634382,0.00901066,0.0263788,0.0228156,0.00554221,0.00923921
3.32,4.28425,2.29923,-2.0444,4.28415,2.29531,-2.04649,4.2671,2.28366,-2.03268,4.28382,2.29644,-2.04626,0.0039221,0.00208934,0.0231592,0.0117156,0.00282319,0.00186079
3.34,4.28393,2.29861,-2.0442,4.28304,2.29315,-2.04649,4.26602,2.28148,-2.03268,4.2827,2.29428,-2.04626,0.00553191,0.00228934,0.0247797,0.0115156,0.00449884,0.00206079
3.403,4.28448,2.29571,-2.0535,4.28273,2.29133,-2.04667,4.26501,2.27906,-2.03396,4.28238,2.29246,-2.04638,0.0047141,0.00682918,0.0256153,0.0195423,0.00386898,0.00711906
3.451,4.28316,2.29315,-2.0565,4.28157,2.28906,-2.04667,4.26387,2.27678,-2.03396,4.28122,2.29019,-2.04638,0.00438612,0.00982918,0.0253001,0.0225423,0.00354147,0.0101191
3.502,4.28012,2.2905,-2.0474,4.28044,2.28688,-2.04667,4.26277,2.27458,-2.03396,4.28009,2.288,-2.04638,0.00364201,0.00072918,0.0235513,0.0134423,0.00250143,0.00101906
3.532,4.2796,2.28885,-2.0481,4.28015,2.28632,-2.04667,4.26249,2.27401,-2.03396,4.2798,2.28745,-2.04638,0.00259417,0.00142918,0.0226517,0.0141423,0.0014229,0.00171906
3.553,4.27964,2.2885,-2.0493,4.27913,2.28435,-2.04667,4.2615,2.27203,-2.03396,4.27878,2.28547,-2.04638,0.00418551,0.00262918,0.0245066,0.0153423,0.00314695,0.00291906
3.572,4.27958,2.28672,-2.0528,4.2789,2.28389,-2.04667,4.26127,2.27157,-2.03396,4.27855,2.28502,-2.04638,0.0029127,0.00612918,0.0237674,0.0188423,0.0019912,0.00641906
3.603,4.27928,2.28613,-2.053,4.27788,2.28192,-2.04667,4.26027,2.26958,-2.03396,4.27753,2.28304,-2.04638,0.00443321,0.00632918,0.0251975,0.0190423,0.00354095,0.00661906
3.644,4.27707,2.28267,-2.0509,4.2765,2.27924,-2.04667,4.25892,2.26688,-2.03396,4.27615,2.28036,-2.04638,0.0034756,0.00422918,0.0240541,0.0169423,0.00247882,0.00451906
3.705,4.27496,2.27988,-2.0488,4.27541,2.27712,-2.04667,4.25786,2.26474,-2.03396,4.27507,2.27825,-2.04638,0.00279204,0.00212918,0.0228381,0.0148423,0.00163347,0.00241906
3.725,4.27416,2.27822,-2.0477,4.27513,2.27658,-2.04667,4.25758,2.26419,-2.03396,4.27478,2.2777,-2.04638,0.00190627,0.00102918,0.0217128,0.0137423,0.000809636,0.00131906
3.746,4.27411,2.27781,-2.0479,4.27416,2.27469,-2.04667,4.25663,2.26229,-2.03396,4.27381,2.27582,-2.04638,0.0031192,0.00122918,0.0233735,0.0139423,0.00201581,0.00151906
3.764,4.27387,2.27601,-2.051,4.27385,2.2741,-2.04667,4.25633,2.26169,-2.03396,4.27351,2.27522,-2.04638,0.00191628,0.00432918,0.0226462,0.0170423,0.000872264,0.00461906
3.796,4.27374,2.27552,-2.052,4.27283,2.27211,-2.04667,4.25533,2.25968,-2.03396,4.27248,2.27324,-2.04638,0.00352681,0.00532918,0.0242797,0.0180423,0.00260457,0.00561906
3.827,4.27238,2.27314,-2.054,4.27199,2.27048,-2.04667,4.25451,2.25803,-2.03396,4.27164,2.2716,-2.04638,0.00269697,0.00732918,0.0234101,0.0200423,0.00171316,0.00761906
3.877,4.2692,2.26911,-2.0477,4.27253,2.26963,-2.04734,4.25422,2.2561,-2.03563,4.27216,2.27074,-2.04707,0.00336967,0.000360533,0.0198341,0.0120739,0.00338137,0.000631948
3.908,4.26891,2.26859,-2.0473,4.2716,2.26784,-2.04734,4.25332,2.2543,-2.03563,4.27123,2.26895,-2.04707,0.00279282,3.94671e-05,0.0211494,0.0116739,0.00234812,0.000231948
3.938,4.2689,2.26713,-2.0509,4.27127,2.26719,-2.04734,4.25299,2.25365,-2.03563,4.2709,2.26831,-2.04707,0.00237219,0.00356053,0.020852,0.0152739,0.00231983,0.00383195
3.958,4.26901,2.26681,-2.0526,4.27041,2.26552,-2.04734,4.25215,2.25196,-2.03563,4.27004,2.26663,-2.04707,0.00190551,0.00526053,0.0224602,0.0169739,0.00104587,0.00553195
3.977,4.26856,2.2651,-2.0571,4.27013,2.26498,-2.04734,4.25188,2.25142,-2.03563,4.26976,2.2661,-2.04707,0.00157677,0.00976053,0.0215692,0.0214739,0.00156195,0.0100319
3.989,4.26821,2.26451,-2.0569,4.26968,2.2641,-2.04734,4.25143,2.25054,-2.03563,4.26931,2.26522,-2.04707,0.00151905,0.00956053,0.0218323,0.0212739,0.00130372,0.00983195
4.019,4.26594,2.26182,-2.0517,4.26847,2.26176,-2.04734,4.25025,2.24818,-2.03563,4.2681,2.26287,-2.04707,0.00253179,0.00436053,0.0207872,0.0160739,0.00240476,0.00463195
4.12,4.26353,2.25645,-2.0547,4.26668,2.25707,-2.04538,4.24842,2.24325,-2.03669,4.2663,2.25817,-2.04511,0.00321643,0.00931658,0.0200653,0.0180138,0.00326604,0.00958946
4.171,4.26338,2.25595,-2.0547,4.26626,2.25624,-2.04538,4.248,2.24241,-2.03669,4.26588,2.25734,-2.04511,0.00289065,0.00931658,0.0204927,0.0180138,0.00285624,0.00958946
4.182,4.26196,2.25308,-2.0532,4.26523,2.25423,-2.04538,4.24698,2.2404,-2.03669,4.26485,2.25534,-2.04511,0.00346758,0.00781658,0.0196254,0.0165138,0.00366399,0.00808946
4.232,4.26011,2.25058,-2.0516,4.26401,2.25187,-2.04538,4.24579,2.23802,-2.03669,4.26363,2.25297,-2.04511,0.00410879,0.00621658,0.019053,0.0149138,0.00425547,0.00648946
4.265,4.25975,2.25017,-2.0512,4.26396,2.25177,-2.04538,4.24574,2.23792,-2.03669,4.26358,2.25287,-2.04511,0.00451152,0.00581658,0.01861,0.0145138,0.00469272,0.00608946
4.283,4.2585,2.24826,-2.0489,4.26273,2.24938,-2.04538,4.24452,2.23551,-2.03669,4.26235,2.25048,-2.04511,0.00437403,0.00351658,0.0189216,0.0122138,0.00444173,0.00378946
4.353,4.25773,2.24544,-2.0514,4.26264,2.24839,-2.04255,4.24413,2.23346,-2.03711,4.26226,2.24948,-2.0423,0.00572679,0.0088546,0.018127,0.0142874,0.00606464,0.0091015
4.366,4.25763,2.24487,-2.0527,4.26232,2.24777,-2.04255,4.24382,2.23283,-2.03711,4.26194,2.24885,-2.0423,0.0055107,0.0101546,0.0183278,0.0155874,0.00586445,0.0104015
4.394,4.25659,2.24225,-2.0553,4.26119,2.24555,-2.04255,4.2427,2.23061,-2.03711,4.26081,2.24664,-2.0423,0.00566036,0.0127546,0.0181286,0.0181874,0.00608406,0.0130015
4.455,4.25606,2.24177,-2.0542,4.26031,2.24382,-2.04255,4.24183,2.22887,-2.03711,4.25993,2.24491,-2.0423,0.00471967,0.0116546,0.019208,0.0170874,0.00498187,0.0119015
4.465,4.25391,2.2399,-2.0464,4.26004,2.2433,-2.04255,4.24156,2.22834,-2.03711,4.25966,2.24438,-2.0423,0.00700719,0.0038546,0.0169149,0.00928736,0.00728901,0.0041015
4.486,4.25348,2.23939,-2.045,4.259,2.24126,-2.04255,4.24053,2.22629,-2.03711,4.25862,2.24234,-2.0423,0.00582651,0.0024546,0.0184172,0.00788736,0.0059266,0.0027015
4.526,4.25278,2.23717,-2.047,4.25864,2.24055,-2.04255,4.24017,2.22558,-2.03711,4.25826,2.24163,-2.0423,0.00676568,0.0044546,0.0171219,0.00988736,0.00706896,0.0047015
4.536,4.25287,2.23656,-2.0489,4.25799,2.23928,-2.04255,4.23953,2.22431,-2.03711,4.25761,2.24036,-2.0423,0.00580153,0.0063546,0.0181114,0.0117874,0.00608082,0.0066015
4.567,4.25269,2.23412,-2.0548,4.25749,2.23829,-2.04255,4.23903,2.22331,-2.03711,4.25711,2.23937,-2.0423,0.00635884,0.0122546,0.0174159,0.0176874,0.00686664,0.0125015
4.597,4.25035,2.23145,-2.0489,4.25616,2.23545,-2.03998,4.23831,2.22106,-2.03679,4.25577,2.23651,-2.03956,0.00705972,0.00892197,0.0158992,0.0121065,0.0074175,0.0093439
4.626,4.24969,2.23097,-2.0467,4.25607,2.23526,-2.03998,4.23822,2.22087,-2.03679,4.25567,2.23632,-2.03956,0.00768244,0.00672197,0.0152896,0.00990645,0.00802346,0.0071439
4.648,4.24829,2.22916,-2.0434,4.2548,2.23276,-2.03998,4.23696,2.21836,-2.03679,4.25441,2.23381,-2.03956,0.00743799,0.00342197,0.0156569,0.00660645,0.00768768,0.0038439
4.688,4.24817,2.22868,-2.0444,4.2542,2.23158,-2.03998,4.23636,2.21717,-2.03679,4.25381,2.23263,-2.03956,0.00669079,0.00442197,0.0164891,0.00760645,0.00688751,0.0048439
4.719,4.2482,2.22654,-2.0507,4.25322,2.22964,-2.03998,4.23538,2.21523,-2.03679,4.25283,2.2307,-2.03956,0.00589952,0.010722,0.0170923,0.0139065,0.0062219,0.0111439
4.759,4.24676,2.22335,-2.051,4.25229,2.2278,-2.03998,4.23445,2.21338,-2.03679,4.2519,2.22886,-2.03956,0.00709819,0.011022,0.0158321,0.0142065,0.00753334,0.0114439
4.827,4.24465,2.22102,-2.0489,4.2514,2.22584,-2.03854,4.23387,2.2113,-2.03648,4.25101,2.22689,-2.03827,0.00829197,0.0103591,0.0145102,0.0124246,0.00865876,0.0106275
